Tenure,TotalCashback,Complain,WarehouseToHome,DaySinceLastOrder,NumberOfAddress,SatisfactionScore,PreferedOrderCat_Mobile,CouponUsed,CityTier
7.0,328.99,0,12.0,9.0,8,4,0,3.0,1
4.0,111.28999999999999,1,8.0,0.0,2,1,1,0.0,1
1.0,278.4,0,10.0,1.0,3,3,1,2.0,1
1.0,135.91,0,6.0,2.0,2,5,1,1.0,1
0.0,435.24,0,35.0,8.0,2,3,0,2.0,1
28.0,1496.3,0,29.0,8.0,5,3,0,3.0,1
7.0,181.03,1,9.0,1.0,4,1,0,0.0,3
0.0,135.17,0,14.0,2.0,8,3,1,0.0,1
31.0,443.01,0,13.0,3.0,10,3,1,1.0,2
6.0,246.83999999999997,0,14.0,2.0,1,1,1,0.0,3
16.0,673.28,0,30.0,8.0,3,3,0,4.0,1
1.0,424.52,0,15.0,3.0,3,3,0,2.0,3
19.0,322.66,1,30.0,9.0,3,5,0,2.0,1
28.0,126.62,0,8.0,4.0,9,1,1,0.0,1
17.0,134.2,0,26.0,3.0,2,4,1,1.0,1
13.0,1612.32,0,18.0,8.0,3,1,0,1.0,3
13.0,1412.08,0,16.0,10.0,3,5,0,1.0,1
9.0,150.79,0,14.0,7.0,5,2,0,1.0,3
0.0,129.33,1,7.0,0.0,2,3,1,0.0,1
3.0,128.62,0,22.0,8.0,2,1,1,0.0,1
1.0,486.65999999999997,1,9.0,3.0,8,1,1,3.0,1
14.0,328.99,1,35.0,1.0,6,5,0,3.0,3
7.0,295.54,1,10.0,4.0,5,4,1,1.0,2
9.0,245.94,0,16.0,2.0,2,4,1,0.0,3
14.0,1277.44,0,9.0,10.0,2,3,0,1.0,1
13.0,2860.9,0,21.0,12.0,2,3,0,1.0,1
12.0,588.39,0,6.0,7.0,1,1,0,1.0,1
7.0,295.54,1,10.0,4.0,5,4,1,1.0,2
27.0,740.3,1,13.0,6.0,4,3,0,1.0,3
10.0,318.38,1,12.0,1.0,11,5,1,2.0,1
28.0,574.44,0,20.0,15.0,9,4,0,1.0,1
23.0,2046.5900000000001,1,8.0,7.0,3,3,0,7.0,1
28.0,328.99,1,14.0,2.0,3,3,0,1.0,1
6.0,457.77,1,26.0,3.0,8,3,1,1.0,1
5.0,1078.08,0,36.0,8.0,3,1,0,3.0,3
6.0,342.96,0,17.0,1.0,10,1,0,2.0,3
7.0,1251.44,0,15.0,7.0,8,5,1,7.0,1
18.0,207.61,1,15.0,2.0,5,5,0,1.0,3
12.0,161.2,1,27.0,4.0,4,2,0,0.0,3
6.0,327.84,0,14.0,2.0,3,5,0,2.0,3
14.0,336.54,0,9.0,1.0,7,4,0,2.0,3
1.0,511.77,1,27.0,3.0,5,3,0,2.0,3
12.0,328.99,1,22.0,10.0,2,1,0,3.0,1
3.0,157.75,0,34.0,9.0,2,1,0,1.0,1
18.0,1228.52,0,12.0,11.0,9,4,0,2.0,3
1.0,444.84000000000003,1,12.0,3.0,3,4,1,3.0,1
16.0,408.96,1,30.0,2.0,7,5,0,0.0,3
6.0,349.96,1,9.0,8.0,6,3,0,2.0,1
28.0,328.99,0,26.0,2.0,4,4,0,3.0,2
22.0,462.4,0,14.0,3.0,7,4,0,1.0,3
1.0,277.18,0,8.0,1.0,3,3,1,1.0,3
0.0,287.28,0,6.0,0.0,4,1,1,2.0,1
15.0,870.3,1,30.0,8.0,2,5,0,5.0,1
14.0,790.95,0,31.0,8.0,3,2,0,3.0,1
12.0,823.6,1,7.0,8.0,2,1,0,0.0,1
5.0,297.12,1,18.0,3.0,5,1,1,1.0,1
3.0,137.61,0,11.0,3.0,10,2,1,0.0,1
1.0,292.42,1,28.0,1.0,3,4,1,1.0,3
14.0,296.9,0,9.0,3.0,4,3,1,1.0,1
7.0,151.21,0,14.0,0.0,4,5,0,1.0,1
10.0,361.24,1,13.0,3.0,5,5,0,2.0,1
0.0,127.25,1,29.0,4.0,2,2,1,0.0,1
1.0,307.72,1,14.0,3.0,3,3,1,1.0,1
14.0,303.66,1,10.0,3.0,3,3,1,1.0,3
4.0,154.76,0,11.0,2.0,2,1,0,0.0,3
1.0,1149.33,1,23.0,8.0,3,5,1,5.0,1
1.0,324.6,1,7.0,3.0,2,3,1,1.0,1
29.0,172.6,0,13.0,2.0,5,1,0,0.0,1
31.0,353.42,0,10.0,6.0,7,2,0,1.0,3
4.0,279.56,0,10.0,2.0,9,3,1,2.0,1
31.0,1380.72,0,25.0,3.0,8,2,0,2.0,1
6.0,351.1,0,9.0,8.0,9,2,0,2.0,1
18.0,498.96,0,8.0,1.0,1,3,0,1.0,3
1.0,356.92,0,16.0,8.0,6,5,0,1.0,1
27.0,257.94,0,15.0,3.0,4,3,0,0.0,1
16.0,199.85,0,13.0,0.0,9,5,0,1.0,1
8.0,558.1800000000001,0,22.0,3.0,2,4,0,3.0,1
18.0,444.15000000000003,0,8.0,7.0,1,4,0,3.0,3
24.0,898.66,0,12.0,7.0,1,3,1,7.0,1
3.0,138.33,0,6.0,2.0,4,3,1,1.0,1
3.0,160.91,0,8.0,2.0,3,1,0,1.0,1
1.0,524.0699999999999,0,36.0,3.0,10,5,0,2.0,3
31.0,607.5,1,28.0,1.0,6,1,0,2.0,3
19.0,2777.4500000000003,0,13.0,3.0,8,1,0,6.0,3
1.0,324.6,1,7.0,3.0,2,3,1,2.0,1
7.0,1080.3100000000002,0,9.0,9.0,2,4,0,1.0,1
2.0,147.23,1,9.0,5.0,2,5,1,0.0,1
11.0,639.2,1,8.0,12.0,7,5,0,0.0,1
10.0,1129.8,0,16.0,3.0,6,1,0,1.0,3
13.0,1185.04,0,20.0,9.0,2,3,0,4.0,1
21.0,4444.44,1,9.0,9.0,9,4,0,8.0,1
9.0,156.47,0,22.0,2.0,5,5,0,1.0,3
9.0,122.25999999999999,0,8.0,2.0,2,4,1,0.0,1
3.0,141.15,0,35.0,3.0,9,5,0,1.0,3
15.0,1291.22,1,11.0,7.0,10,4,0,5.0,3
18.0,292.02,0,6.0,7.0,1,2,0,1.0,1
28.0,460.04,0,8.0,3.0,9,3,0,1.0,1
23.0,557.58,0,7.0,1.0,6,3,0,1.0,1
13.0,638.62,0,16.0,4.0,4,1,0,1.0,1
27.0,144.4,1,16.0,4.0,7,5,0,0.0,1
4.0,345.58,0,14.0,3.0,9,5,0,2.0,3
1.0,450.96,0,17.0,3.0,8,3,0,2.0,1
27.0,1879.29,0,7.0,11.0,9,5,0,5.0,3
0.0,435.24,0,35.0,8.0,2,3,0,3.0,1
9.0,112.0,0,16.0,0.0,2,3,1,0.0,3
9.0,121.27000000000001,0,23.0,0.0,2,4,1,1.0,1
1.0,294.2,0,24.0,1.0,3,4,1,1.0,1
1.0,281.38,1,10.0,1.0,3,1,1,1.0,3
1.0,292.38,1,15.0,8.0,3,5,1,1.0,1
10.0,1199.73,0,14.0,14.0,4,5,0,6.0,3
0.0,123.80000000000001,1,14.0,2.0,2,5,1,1.0,3
1.0,355.88,0,23.0,8.0,5,3,0,2.0,1
5.0,982.1500000000001,1,14.0,11.0,3,1,0,5.0,1
0.0,123.50999999999999,0,14.0,0.0,1,3,1,0.0,3
10.0,428.54999999999995,0,19.0,7.0,2,1,0,0.0,1
8.0,308.64,1,9.0,3.0,2,1,1,2.0,1
1.0,1604.24,1,21.0,8.0,2,1,0,5.0,1
5.0,1554.32,0,14.0,8.0,6,1,0,4.0,3
30.0,328.99,0,13.0,8.0,11,5,0,7.0,3
1.0,306.0,1,7.0,3.0,8,3,1,2.0,3
15.0,2616.12,1,8.0,9.0,3,1,0,4.0,1
12.0,1982.79,0,30.0,3.0,1,1,0,1.0,3
1.0,274.0,0,17.0,1.0,3,3,1,2.0,3
1.0,290.14,0,7.0,4.0,3,3,1,1.0,1
15.0,292.54,1,12.0,4.0,4,3,1,1.0,1
17.0,328.99,1,34.0,11.0,4,1,0,4.0,3
7.0,129.32,1,8.0,2.0,1,1,1,1.0,1
10.0,157.68,0,25.0,2.0,4,3,0,0.0,1
12.0,1564.92,0,7.0,12.0,3,5,0,5.0,1
11.0,178.61,1,6.0,0.0,5,3,0,0.0,1
23.0,1197.04,0,17.0,4.0,4,4,0,2.0,1
15.0,463.0,0,15.0,4.0,4,1,0,2.0,1
4.0,123.56,1,14.0,2.0,4,2,1,1.0,1
27.0,1448.02,0,8.0,0.0,7,3,0,6.0,3
3.0,1079.28,0,13.0,9.0,2,3,0,8.0,1
30.0,2577.36,0,15.0,8.0,8,4,0,3.0,2
9.0,134.19,1,11.0,0.0,10,5,1,1.0,1
1.0,384.7,0,7.0,1.0,8,4,0,1.0,3
7.0,181.03,1,9.0,1.0,4,1,0,0.0,3
3.0,382.88,0,9.0,1.0,4,4,0,2.0,3
14.0,1606.3,0,21.0,10.0,3,3,0,5.0,1
6.0,153.68,1,22.0,2.0,2,1,0,0.0,3
1.0,290.56,1,31.0,4.0,7,3,1,1.0,1
20.0,149.6,0,20.0,7.0,3,5,0,0.0,3
0.0,438.41999999999996,1,24.0,2.0,1,3,0,0.0,3
1.0,149.08,0,11.0,2.0,2,1,0,0.0,3
9.0,121.44,0,22.0,4.0,2,3,1,0.0,1
14.0,168.11,1,8.0,7.0,3,3,0,0.0,1
1.0,136.6,0,16.0,7.0,4,3,0,1.0,1
16.0,3167.36,1,9.0,3.0,4,1,0,13.0,1
6.0,508.95000000000005,0,33.0,3.0,2,2,0,2.0,3
0.0,228.07999999999998,1,11.0,3.0,2,1,0,1.0,1
17.0,2232.44,0,13.0,15.0,9,3,0,4.0,1
13.0,150.94,0,22.0,0.0,7,3,0,0.0,1
27.0,2618.82,0,9.0,9.0,6,4,0,1.0,1
10.0,2009.6000000000001,0,9.0,1.0,3,3,0,10.0,3
18.0,324.16,0,31.0,5.0,4,3,1,1.0,1
27.0,3279.3599999999997,0,7.0,7.0,7,1,0,1.0,1
9.0,113.59,0,7.0,0.0,2,3,1,0.0,3
8.0,337.62,0,9.0,4.0,3,5,1,2.0,1
29.0,2080.19,0,14.0,7.0,7,4,0,2.0,2
19.0,173.79,0,8.0,4.0,3,1,0,0.0,1
30.0,502.71,1,15.0,3.0,6,5,1,2.0,1
3.0,427.06,0,9.0,3.0,3,1,0,2.0,1
4.0,443.34,0,17.0,3.0,11,3,0,1.0,1
0.0,200.48,0,16.0,0.0,7,3,0,1.0,1
0.0,126.57,1,14.0,4.0,6,5,1,1.0,1
13.0,332.16,0,31.0,8.0,9,1,0,2.0,1
6.0,140.37,0,6.0,8.0,2,5,0,0.0,3
7.0,328.99,1,30.0,13.0,3,1,0,4.0,1
16.0,970.3799999999999,0,16.0,9.0,3,1,1,5.0,1
13.0,1430.16,0,17.0,8.0,4,5,0,5.0,1
20.0,301.74,0,31.0,1.0,3,1,1,1.0,1
14.0,3153.2999999999997,0,11.0,10.0,3,3,0,2.0,1
12.0,1235.78,0,17.0,7.0,2,1,0,0.0,3
9.0,121.32,0,34.0,3.0,5,1,1,1.0,1
9.0,1583.64,0,8.0,0.0,2,3,0,8.0,3
2.0,347.96,0,14.0,4.0,2,5,0,2.0,3
8.0,124.03999999999999,0,14.0,0.0,2,3,1,0.0,3
1.0,271.82,0,31.0,1.0,3,5,1,1.0,3
31.0,446.15999999999997,0,30.0,3.0,3,3,1,2.0,1
8.0,149.3,1,8.0,4.0,1,1,1,1.0,1
15.0,332.06,0,7.0,8.0,2,5,0,1.0,3
25.0,359.64,0,9.0,3.0,7,4,0,1.0,1
10.0,386.3,0,7.0,1.0,8,3,0,2.0,3
21.0,328.99,0,10.0,2.0,3,1,0,2.0,1
23.0,204.96,0,16.0,3.0,7,1,0,1.0,1
19.0,736.24,0,32.0,9.0,2,1,0,1.0,1
3.0,199.57,0,26.0,2.0,1,5,0,0.0,1
3.0,294.72,1,31.0,2.0,8,3,0,2.0,3
22.0,287.11,0,10.0,0.0,3,3,0,1.0,1
11.0,328.99,1,36.0,10.0,3,4,0,5.0,1
7.0,302.44,0,11.0,2.0,8,4,1,1.0,1
0.0,138.94,0,10.0,2.0,6,3,1,1.0,1
20.0,1017.59,1,8.0,7.0,1,1,0,3.0,3
14.0,817.8,1,23.0,4.0,8,1,0,2.0,1
9.0,480.18,1,13.0,3.0,2,3,1,2.0,1
20.0,431.42,1,17.0,3.0,4,2,0,2.0,3
3.0,415.36,1,17.0,8.0,3,4,0,2.0,3
15.0,1291.22,1,11.0,7.0,10,4,0,7.0,3
1.0,149.36,0,14.0,4.0,2,2,1,0.0,2
25.0,264.24,0,8.0,2.0,8,2,1,0.0,1
0.0,134.79,0,35.0,4.0,1,4,1,1.0,1
17.0,541.86,0,7.0,3.0,6,1,0,2.0,1
17.0,4086.5999999999995,0,10.0,13.0,2,5,0,1.0,1
1.0,306.72,0,7.0,1.0,3,4,1,2.0,1
27.0,1097.04,0,28.0,7.0,4,3,0,1.0,1
28.0,638.12,0,12.0,3.0,6,5,0,2.0,1
18.0,1368.8999999999999,0,13.0,11.0,2,5,0,2.0,1
0.0,125.96000000000001,0,14.0,0.0,2,4,1,0.0,1
24.0,1052.28,0,32.0,17.0,3,3,0,1.0,3
1.0,538.2,1,22.0,3.0,8,1,0,2.0,3
0.0,139.89,1,14.0,2.0,2,3,1,1.0,1
1.0,439.34999999999997,0,17.0,2.0,2,1,1,1.0,2
23.0,452.61,1,23.0,3.0,6,5,1,2.0,1
12.0,199.91,0,12.0,7.0,5,5,0,0.0,1
15.0,429.96,0,29.0,7.0,2,3,0,3.0,1
22.0,295.18,0,27.0,1.0,6,3,1,2.0,1
3.0,296.8,0,22.0,6.0,3,1,1,2.0,1
4.0,387.54,1,9.0,1.0,7,2,0,2.0,1
0.0,138.94,0,10.0,2.0,6,3,1,0.0,1
31.0,354.4,1,14.0,10.0,2,1,0,1.0,3
0.0,128.51,1,11.0,0.0,2,3,1,0.0,3
8.0,337.62,0,9.0,4.0,3,5,1,2.0,1
9.0,366.48,1,6.0,7.0,8,4,1,1.0,1
0.0,181.61,0,22.0,0.0,3,3,0,0.0,3
1.0,295.58,0,16.0,4.0,3,4,1,2.0,1
1.0,1161.76,1,32.0,9.0,3,4,1,1.0,1
12.0,357.62,1,7.0,1.0,11,3,0,1.0,1
9.0,120.44999999999999,0,9.0,1.0,1,1,1,1.0,1
0.0,138.16,0,6.0,4.0,2,4,1,0.0,1
5.0,672.24,0,14.0,13.0,3,5,0,4.0,1
0.0,124.50999999999999,0,14.0,1.0,2,5,1,1.0,1
12.0,426.46,0,24.0,3.0,2,3,0,2.0,1
1.0,346.68,0,22.0,1.0,9,3,0,1.0,1
24.0,1621.3,0,18.0,5.0,5,4,0,3.0,1
17.0,879.13,1,14.0,1.0,2,5,1,5.0,1
29.0,2047.92,0,9.0,3.0,9,5,0,3.0,1
1.0,356.52,0,15.0,3.0,8,5,0,1.0,3
7.0,388.98,0,7.0,5.0,2,1,0,2.0,1
0.0,167.35,0,6.0,0.0,7,4,0,0.0,3
9.0,372.84,1,17.0,5.0,5,3,0,1.0,1
0.0,933.7299999999999,1,13.0,7.0,4,3,1,1.0,1
26.0,229.64999999999998,1,6.0,3.0,5,3,0,0.0,1
4.0,291.66,0,10.0,1.0,3,3,1,2.0,1
19.0,328.99,0,8.0,5.0,5,3,0,5.0,1
1.0,588.64,1,7.0,8.0,9,4,1,2.0,1
22.0,204.66,0,13.0,7.0,4,4,0,0.0,1
25.0,131.49,0,17.0,4.0,9,3,0,1.0,1
16.0,124.55000000000001,0,14.0,7.0,1,2,1,0.0,1
10.0,351.58,0,15.0,8.0,6,1,0,2.0,3
5.0,127.18,0,11.0,7.0,3,4,1,1.0,1
11.0,165.53,0,8.0,0.0,10,3,0,0.0,1
1.0,304.32,0,19.0,1.0,3,4,1,1.0,3
9.0,298.08,0,14.0,1.0,3,3,1,2.0,3
1.0,349.0,0,17.0,2.0,2,2,0,1.0,3
8.0,301.7,0,27.0,1.0,2,3,1,2.0,1
11.0,758.96,0,8.0,12.0,3,1,0,1.0,1
18.0,276.5,0,17.0,1.0,4,2,0,1.0,3
12.0,387.22,1,10.0,1.0,10,2,0,2.0,3
0.0,248.0,0,14.0,1.0,1,1,1,1.0,3
20.0,1053.9,0,9.0,3.0,5,1,0,1.0,1
11.0,332.14,0,10.0,2.0,5,4,0,2.0,1
14.0,351.88,0,23.0,1.0,8,3,0,2.0,1
25.0,304.46,0,7.0,1.0,3,1,1,2.0,1
0.0,129.33,1,6.0,0.0,2,3,1,0.0,1
5.0,333.94,0,27.0,3.0,3,3,0,1.0,1
2.0,314.02,0,9.0,5.0,2,4,1,1.0,1
8.0,309.92,0,7.0,4.0,7,5,1,2.0,1
23.0,268.8,1,34.0,2.0,5,5,0,1.0,1
6.0,709.0,0,12.0,7.0,4,2,0,4.0,1
15.0,150.87,1,18.0,0.0,4,1,0,1.0,3
0.0,174.12,0,6.0,7.0,2,5,0,0.0,1
15.0,374.6,0,17.0,11.0,9,1,0,1.0,3
28.0,1161.8,1,6.0,13.0,1,5,0,1.0,1
5.0,386.66,1,18.0,2.0,3,5,0,2.0,1
6.0,2127.36,1,15.0,10.0,3,4,0,7.0,3
9.0,121.77000000000001,0,9.0,0.0,4,1,1,0.0,1
0.0,163.97,0,6.0,4.0,2,4,0,0.0,1
6.0,890.45,0,31.0,8.0,3,1,0,2.0,1
10.0,163.97,1,33.0,3.0,5,3,0,0.0,3
1.0,443.79,1,7.0,1.0,4,2,1,3.0,1
2.0,124.50999999999999,0,14.0,0.0,7,3,1,0.0,1
30.0,3252.26,0,13.0,10.0,6,5,0,1.0,1
6.0,318.66,0,17.0,4.0,8,3,1,1.0,1
3.0,294.02,0,30.0,3.0,11,1,1,1.0,1
7.0,326.76,0,11.0,3.0,10,4,1,1.0,1
4.0,165.83,1,16.0,4.0,3,1,0,0.0,3
1.0,345.54,0,18.0,1.0,7,4,0,2.0,1
16.0,673.28,0,30.0,8.0,3,3,0,3.0,1
1.0,342.34,0,8.0,3.0,3,3,0,2.0,1
0.0,144.87,1,10.0,3.0,2,1,0,0.0,3
12.0,443.64,0,16.0,2.0,3,1,1,2.0,1
7.0,319.04,0,20.0,3.0,5,2,1,2.0,1
1.0,308.18,0,7.0,3.0,5,3,1,2.0,3
7.0,326.76,0,11.0,3.0,10,4,1,2.0,1
31.0,532.36,0,36.0,1.0,5,2,0,1.0,3
9.0,330.28,1,28.0,8.0,3,2,0,1.0,1
15.0,165.45,1,23.0,2.0,4,5,0,1.0,1
15.0,3491.3999999999996,0,9.0,9.0,9,5,0,1.0,3
0.0,1182.84,0,7.0,7.0,2,5,0,1.0,3
8.0,172.95,0,6.0,6.0,2,4,0,1.0,3
0.0,125.15,1,14.0,0.0,2,1,1,1.0,1
6.0,760.3499999999999,1,34.0,7.0,2,3,0,1.0,1
9.0,426.74,1,33.0,3.0,3,1,0,2.0,2
9.0,123.41999999999999,0,14.0,3.0,1,5,1,0.0,2
19.0,1881.0400000000002,1,8.0,7.0,4,4,0,1.0,3
27.0,1071.0,0,30.0,9.0,8,1,0,1.0,1
7.0,328.99,0,14.0,8.0,2,3,0,1.0,1
27.0,328.99,1,14.0,5.0,9,1,0,1.0,3
3.0,126.93,0,30.0,0.0,2,3,1,1.0,1
1.0,453.75,0,17.0,3.0,3,3,1,2.0,1
0.0,146.84,0,16.0,2.0,2,1,0,1.0,3
4.0,1871.3700000000001,0,14.0,9.0,2,2,0,2.0,3
8.0,253.2,1,17.0,2.0,8,3,1,2.0,1
10.0,323.84,0,10.0,8.0,3,4,1,1.0,1
0.0,128.14,1,32.0,3.0,2,3,1,0.0,1
2.0,132.91,0,16.0,1.0,1,4,1,0.0,1
0.0,131.72,1,15.0,0.0,3,5,1,0.0,1
3.0,1288.8400000000001,0,28.0,8.0,1,5,0,3.0,3
3.0,382.46,1,14.0,1.0,3,2,0,1.0,1
22.0,1483.7,0,29.0,8.0,5,1,0,2.0,1
25.0,348.72,0,21.0,8.0,6,2,0,1.0,3
8.0,384.24,0,35.0,8.0,3,3,0,2.0,3
14.0,610.82,0,9.0,13.0,2,3,0,2.0,3
9.0,122.72,0,26.0,2.0,1,3,0,1.0,1
17.0,1073.44,0,19.0,10.0,3,4,0,1.0,1
3.0,291.72,0,12.0,1.0,5,2,0,1.0,3
16.0,3167.36,1,9.0,3.0,4,1,0,5.0,1
13.0,492.06000000000006,0,26.0,3.0,10,1,0,2.0,1
12.0,302.2,0,14.0,4.0,3,3,1,1.0,1
6.0,376.44,1,16.0,6.0,3,2,0,2.0,1
1.0,292.42,1,28.0,1.0,3,4,1,2.0,3
16.0,4223.099999999999,0,9.0,8.0,2,5,0,6.0,1
11.0,1116.54,0,14.0,9.0,2,1,0,6.0,1
13.0,1083.11,0,15.0,1.0,1,5,0,2.0,3
0.0,252.2,0,14.0,2.0,2,2,1,0.0,3
9.0,120.74000000000001,1,8.0,0.0,2,5,1,1.0,1
0.0,256.22,0,22.0,2.0,10,4,1,2.0,1
23.0,321.6,0,7.0,3.0,4,5,1,1.0,1
9.0,335.72,0,33.0,1.0,4,5,0,1.0,3
10.0,562.84,0,14.0,7.0,3,4,0,4.0,2
16.0,145.22,1,14.0,2.0,5,3,0,1.0,1
15.0,370.64,1,13.0,3.0,8,4,0,2.0,1
11.0,137.02,0,12.0,4.0,2,3,1,0.0,1
20.0,1017.59,1,8.0,7.0,1,2,0,5.0,3
8.0,176.32,1,22.0,0.0,5,3,0,0.0,1
25.0,264.24,0,8.0,2.0,8,1,1,2.0,1
0.0,123.41,0,14.0,0.0,2,5,1,1.0,1
8.0,126.9,0,13.0,1.0,2,1,1,1.0,1
1.0,1554.98,0,7.0,3.0,3,5,0,4.0,3
8.0,804.42,0,34.0,8.0,2,3,0,5.0,1
2.0,152.38,1,9.0,0.0,5,3,0,1.0,3
27.0,148.69,0,26.0,3.0,4,3,0,0.0,1
1.0,298.72,1,21.0,5.0,7,1,1,2.0,1
9.0,395.9,0,7.0,7.0,3,4,0,2.0,3
4.0,168.33,1,17.0,1.0,2,5,0,0.0,1
18.0,328.99,1,12.0,0.0,5,5,0,1.0,1
1.0,308.08,0,33.0,3.0,3,2,1,2.0,1
24.0,154.41,1,27.0,0.0,1,1,0,0.0,3
1.0,149.08,0,11.0,2.0,2,2,0,1.0,3
2.0,341.16,0,24.0,9.0,3,5,0,1.0,1
4.0,372.36,0,12.0,3.0,3,3,0,1.0,3
1.0,110.52000000000001,0,16.0,0.0,2,4,1,0.0,3
0.0,299.38,0,35.0,2.0,9,5,0,1.0,3
12.0,407.22,1,7.0,1.0,6,3,0,1.0,1
2.0,441.21,0,22.0,3.0,3,3,1,1.0,1
17.0,453.38,0,9.0,3.0,2,1,0,2.0,1
11.0,1394.68,0,20.0,7.0,1,4,0,5.0,3
1.0,142.21,0,10.0,4.0,2,3,0,0.0,3
1.0,1584.8,1,10.0,8.0,3,5,1,6.0,1
4.0,299.52,0,9.0,1.0,3,4,1,2.0,3
0.0,159.16,1,29.0,1.0,4,3,0,1.0,1
0.0,246.56,1,14.0,2.0,2,4,1,0.0,1
8.0,294.4,1,17.0,1.0,3,3,1,1.0,3
8.0,420.0,0,16.0,3.0,2,1,0,1.0,1
4.0,215.57,0,13.0,3.0,10,1,0,1.0,3
10.0,1167.04,0,10.0,3.0,6,4,1,5.0,1
13.0,4739.68,1,20.0,3.0,8,4,0,11.0,1
3.0,652.48,0,27.0,11.0,3,1,1,2.0,1
1.0,328.14,0,36.0,3.0,3,5,1,2.0,1
7.0,137.37,0,9.0,2.0,1,1,1,1.0,2
20.0,954.8399999999999,1,9.0,3.0,9,1,0,2.0,1
15.0,328.99,0,35.0,11.0,2,4,0,2.0,1
10.0,2248.0,0,17.0,3.0,3,1,0,9.0,3
5.0,332.96,0,7.0,4.0,3,5,0,2.0,1
15.0,345.32,1,19.0,1.0,5,1,1,2.0,1
0.0,157.44,1,11.0,3.0,2,3,0,0.0,3
10.0,435.56,1,10.0,3.0,5,4,0,1.0,3
17.0,145.41,0,35.0,17.0,2,2,0,1.0,1
0.0,110.81,0,15.0,0.0,2,1,1,0.0,3
10.0,293.06,0,25.0,8.0,3,1,1,1.0,1
13.0,417.1,0,10.0,11.0,8,1,0,1.0,3
7.0,559.44,0,11.0,13.0,2,1,0,0.0,1
5.0,356.64,0,9.0,4.0,9,5,0,2.0,3
10.0,805.76,0,10.0,5.0,2,1,0,1.0,3
1.0,310.66,0,6.0,3.0,3,3,1,1.0,1
22.0,295.02,1,24.0,9.0,2,3,0,0.0,1
19.0,592.54,0,6.0,2.0,10,2,0,1.0,1
5.0,1554.32,0,14.0,8.0,6,2,0,4.0,3
9.0,2297.52,0,13.0,9.0,3,1,0,1.0,1
21.0,328.99,0,7.0,13.0,2,4,0,1.0,1
11.0,188.23,0,23.0,9.0,1,3,0,1.0,1
0.0,126.47,0,14.0,4.0,2,1,1,1.0,1
4.0,261.3,1,9.0,3.0,2,5,1,2.0,1
7.0,1303.47,0,15.0,7.0,2,4,0,4.0,1
1.0,274.46,0,8.0,2.0,3,3,1,2.0,1
6.0,129.11,0,11.0,2.0,2,1,1,0.0,1
24.0,640.34,0,7.0,7.0,5,2,0,2.0,3
10.0,141.89,0,15.0,3.0,2,4,0,0.0,3
8.0,539.52,0,8.0,2.0,11,1,0,1.0,1
26.0,170.05,0,30.0,2.0,4,1,0,0.0,1
9.0,241.39999999999998,1,6.0,2.0,2,4,1,0.0,1
9.0,1594.18,0,9.0,3.0,4,4,0,7.0,1
11.0,162.88,0,18.0,2.0,3,5,0,1.0,1
1.0,1214.88,1,7.0,9.0,3,1,1,7.0,1
1.0,307.26,0,29.0,1.0,3,4,1,2.0,2
9.0,334.98,1,11.0,2.0,3,3,0,2.0,1
21.0,299.58,0,9.0,1.0,6,3,1,2.0,1
25.0,524.68,0,10.0,1.0,5,4,0,1.0,1
16.0,380.9,1,24.0,3.0,5,5,0,2.0,1
23.0,328.99,1,28.0,9.0,2,1,0,1.0,1
3.0,447.12,1,13.0,3.0,9,5,1,2.0,1
20.0,460.54,0,25.0,3.0,7,3,0,2.0,1
9.0,121.87,0,12.0,3.0,1,3,1,0.0,1
16.0,4639.5,0,15.0,10.0,3,1,0,6.0,1
20.0,1358.45,0,8.0,6.0,4,3,0,1.0,1
24.0,323.8,0,7.0,3.0,4,3,1,2.0,1
5.0,300.02,0,7.0,1.0,3,4,1,2.0,1
0.0,130.58,1,23.0,1.0,1,4,1,1.0,1
18.0,298.59,1,8.0,4.0,6,5,0,1.0,1
0.0,835.14,1,22.0,7.0,2,5,1,0.0,1
12.0,199.91,0,12.0,7.0,5,5,0,1.0,1
5.0,466.95000000000005,1,10.0,4.0,3,5,1,1.0,1
7.0,123.62,0,14.0,2.0,5,5,1,1.0,1
24.0,529.46,1,31.0,6.0,5,3,0,1.0,1
10.0,301.42,0,30.0,4.0,6,1,0,1.0,1
9.0,328.34,0,17.0,3.0,3,2,1,2.0,1
30.0,194.39,1,30.0,4.0,4,1,0,1.0,1
1.0,303.14,1,10.0,5.0,7,5,1,2.0,1
2.0,125.32,0,14.0,3.0,7,2,1,1.0,1
4.0,372.36,0,12.0,3.0,3,3,0,2.0,3
12.0,375.22,0,36.0,8.0,5,1,0,1.0,1
0.0,124.78,1,14.0,2.0,2,4,1,0.0,1
2.0,334.42,0,11.0,5.0,3,3,0,1.0,3
4.0,130.67,0,8.0,2.0,1,3,1,0.0,3
0.0,125.66,1,14.0,1.0,2,3,1,0.0,1
3.0,341.08,0,9.0,10.0,3,2,0,1.0,3
6.0,443.07,0,8.0,3.0,2,4,1,3.0,3
7.0,645.68,0,14.0,3.0,4,3,0,0.0,1
0.0,127.94999999999999,1,31.0,1.0,2,2,1,1.0,1
18.0,126.53999999999999,0,14.0,2.0,4,2,1,1.0,1
14.0,147.66,1,18.0,0.0,4,1,1,1.0,1
4.0,953.85,0,19.0,5.0,2,3,0,4.0,3
